Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0033448	1690	611	671	471	1222	581	851	955	956	659	623	712	792.7	921	665	0.722	-0.47	-3.378	0.000729756467208759	0.0133461535250261	0.0032	0.0217	0.0126	0.0126	TRUE	NA
FBgn0265048	21013	6574	7062	6104	14123	6570	10584	10274	10063	8537	7202	8053	9118.68	10307	7931	0.768	-0.38	-3.374	0.000740705686950904	0.0134891027351877	0.0022	0.0166	0.009	0.009	TRUE	NA
FBgn0262582	21109	7735	6683	5783	13183	6487	10632	12088	9523	8088	6723	7951	9167.47	10748	7587	0.705	-0.504	-3.369	0.000754694679913499	0.0136249054525711	0.0151	0.0166	0.016	0.016	TRUE	NA
FBgn0260745	12787	4644	5296	3757	7875	4350	6440	7258	7546	5255	4016	5332	5974.43	7081	4868	0.687	-0.541	-3.352	0.000800994050472671	0.0143379635658919	0.0202	0.0168	0.0186	0.0186	TRUE	NA
FBgn0000416	80285	28187	31241	24301	61632	27797	40437	44051	44515	33989	31429	34070	38081.79	43001	33163	0.772	-0.374	-3.347	0.000815612302741775	0.0144222698430423	0.0031	0.0162	0.009	0.009	TRUE	NA
FBgn0086358	3259	1217	1134	923	2101	1042	1641	1902	1616	1291	1071	1277	1466.46	1720	1213	0.705	-0.505	-3.343	0.000829329995572871	0.014627784921914	0.0111	0.0191	0.0157	0.0157	TRUE	NA
FBgn0004650	363	101	114	61	185	91	183	158	162	85	94	112	132.38	168	97	0.575	-0.797	-3.336	0.000848549226520952	0.0148734272947986	0.0036	0.05	0.0324	0.0324	TRUE	NA
FBgn0085261	412	152	147	84	211	129	208	238	209	117	108	158	172.95	218	128	0.58	-0.786	-3.336	0.000850372640470773	0.0148744641738778	0.0209	0.0421	0.0333	0.0333	TRUE	NA
FBgn0037899	6080	2012	2408	1697	4552	2122	3062	3144	3431	2374	2321	2601	2822.25	3212	2432	0.757	-0.402	-3.331	0.000866405331424689	0.0150922796471933	0.003	0.0177	0.0101	0.0101	TRUE	NA
FBgn0032005	8800	3019	3285	2427	6417	3115	4432	4718	4681	3395	3272	3818	4052.67	4610	3495	0.758	-0.4	-3.327	0.000877157434238629	0.0151854503656384	0.0035	0.0172	0.0101	0.0101	TRUE	NA
FBgn0033356	2745	622	835	560	1628	657	1383	972	1190	783	830	805	993.85	1182	806	0.687	-0.542	-3.325	0.000885371662665052	0.015296246901494	0.0149	0.0206	0.018	0.018	TRUE	NA
FBgn0086708	586	212	200	151	329	166	295	331	285	211	168	203	248.98	304	194	0.636	-0.653	-3.319	0.000903250032651317	0.0155732127306406	0.0093	0.0341	0.0233	0.0233	TRUE	NA
FBgn0038660	3409	1278	1431	984	2290	1214	1717	1997	2039	1376	1168	1488	1630.89	1918	1344	0.702	-0.511	-3.316	0.000912984663518721	0.0157089259145435	0.0136	0.0188	0.0164	0.0164	TRUE	NA
FBgn0035262	715	302	286	198	561	204	360	472	408	277	286	250	342.11	413	271	0.661	-0.598	-3.314	0.000919118799232008	0.0157822619069757	0.0084	0.0292	0.0202	0.0202	TRUE	NA
