Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0031496	37	13	13	15	42	15	19	20	19	21	21	18	19.71	19	20	1.065	0.091	0.178	0.858527958024	0.977134852659096	0	0.2442	0.1306	0.1306	TRUE	NA
FBgn0031497	5151	2213	2475	2897	5751	3318	2594	3459	3527	4052	2933	4067	3438.48	3193	3684	1.161	0.215	1.118	0.2633708990835	0.720477429945489	0.039	0.0174	0.0264	0.0264	TRUE	NA
FBgn0031498	277	86	121	86	298	80	140	134	172	120	152	98	136.11	149	123	0.837	-0.257	-0.968	0.333213348185153	0.789918160057785	0.034	0.0491	0.043	0.043	TRUE	NA
FBgn0031500	209	58	75	90	195	95	105	91	107	126	99	116	107.42	101	114	1.123	0.167	0.673	0.500994408794573	0.884354668369146	0	0.0579	0.0341	0.0341	TRUE	NA
FBgn0031501	12	4	5	2	10	3	6	6	7	3	5	4	5.17	6	4	0.597	-0.744	-0.766	0.443839351157573	NA	0	0.8865	0.4607	0.4607	TRUE	NA
FBgn0031504	1	0	0	0	0	0	1	0	0	0	0	0	0.08	0	0	0.523	-0.935	-0.231	0.817567012880979	NA	0	53.5782	10	10	TRUE	NA
FBgn0031505	1132	351	515	551	1788	566	570	549	734	771	912	694	704.78	618	792	1.286	0.363	1.945	0.0518100444430037	0.332952570120251	0.0238	0.0224	0.0235	0.0235	TRUE	NA
FBgn0031512	1	0	0	0	1	0	1	0	0	0	1	0	0.17	0	0	0.953	-0.07	-0.017	0.986205778913298	NA	0	26.6314	10	10	TRUE	NA
FBgn0031513	26	5	2	9	29	6	13	8	3	13	15	7	9.75	8	12	1.585	0.664	0.815	0.415102699462378	NA	0.1536	0.4773	0.3558	0.3558	TRUE	NA
FBgn0031514	9	5	4	0	7	2	5	8	6	0	4	2	4.01	6	2	0.294	-1.764	-1.434	0.151470353732556	NA	0	1.137	0.7037	0.7037	TRUE	NA
FBgn0031515	16	8	8	5	12	8	8	13	11	7	6	10	9.15	11	8	0.713	-0.488	-0.656	0.511807610596149	NA	0	0.5077	0.275	0.275	TRUE	NA
FBgn0031516	1471	484	480	824	2280	930	741	756	684	1152	1163	1140	939.38	727	1152	1.584	0.664	5.173	2.30689965783757e-07	1.11739092732811e-05	0	0.0209	0.0106	0.0106	TRUE	NA
FBgn0031517	10	9	3	7	9	1	5	14	4	10	5	1	6.5	8	5	0.621	-0.687	-0.653	0.513563232954175	NA	0.4877	0.7081	0.6167	0.6167	TRUE	NA
FBgn0031518	24	12	4	15	40	13	12	19	6	21	20	16	15.64	12	19	1.589	0.668	1.043	0.297160199993048	0.756905633275345	0.0361	0.3035	0.2209	0.2209	TRUE	NA
FBgn0031519	118	33	38	52	137	54	59	52	54	73	70	66	62.32	55	70	1.266	0.34	1.132	0.257427785234918	0.714696659918405	0	0.0882	0.047	0.047	TRUE	NA
FBgn0031520	3	0	1	0	0	0	2	0	1	0	0	0	0.49	1	0	0.188	-2.408	-0.598	0.549989062786632	NA	0	9.2049	10	10	TRUE	NA
FBgn0031522	1	0	0	0	1	0	1	0	0	0	1	0	0.17	0	0	0.953	-0.07	-0.017	0.986205778913298	NA	0	26.6314	10	10	TRUE	NA
FBgn0031523	0	1	0	0	0	0	0	2	0	0	0	0	0.26	1	0	0.472	-1.082	-0.265	0.790952926073905	NA	0	17.2782	10	10	TRUE	NA
FBgn0031526	3	0	1	1	1	0	2	0	1	1	1	0	0.81	1	1	0.617	-0.696	-0.275	0.783310532954169	NA	0	5.5848	3.2229	3.2229	TRUE	NA
FBgn0031528	2	2	2	0	11	0	1	3	3	0	6	0	2.1	2	2	0.688	-0.539	-0.291	0.771212383981366	NA	0	2.1585	1.8507	1.8507	TRUE	NA
FBgn0031529	747	252	310	328	892	402	376	394	442	459	455	493	436.36	404	469	1.161	0.215	1.386	0.165757732359621	0.60371182763546	0	0.0264	0.0148	0.0148	TRUE	NA
FBgn0031530	678	232	215	284	735	360	341	363	306	397	375	441	370.61	337	404	1.198	0.261	1.516	0.129482418665145	0.540897509932978	0.006	0.0282	0.0183	0.0183	TRUE	NA
FBgn0031531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FBgn0031533	1	0	2	0	2	0	1	0	3	0	1	0	0.73	1	0	0.428	-1.225	-0.413	0.679970111317413	NA	0	6.1847	5.0533	5.0533	TRUE	NA
FBgn0031534	2204	716	824	791	2137	858	1110	1119	1174	1106	1090	1052	1108.48	1134	1083	0.955	-0.067	-0.544	0.586148362044887	0.907588033131395	0	0.0201	0.0098	0.0098	TRUE	NA
