Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBtr0083189	16307	6252	6386	10607	5370	6171	9327	8572	8415	6471	7155	6739	7779.72	8771	6788	0.774	-0.37	-4.399	1.08969124385508e-05	0.000298099836976746	0.0037	0.0188	0.005	0.005	TRUE	NA
FBtr0084139	891	385	398	612	284	327	510	528	524	373	378	357	445.13	521	369	0.711	-0.492	-4.395	1.10646807417693e-05	0.000301458656231964	0	0.1742	0.0067	0.0067	TRUE	NA
FBtr0334867	1537	458	613	338	13	76	879	628	808	206	17	83	436.89	772	102	0.104	-3.259	-4.388	1.14649441578998e-05	0.000311681929634263	0.4445	0.1773	0.3896	0.3896	TRUE	NA
FBtr0072427	1410	578	587	896	426	557	806	792	774	547	568	608	682.48	791	574	0.724	-0.466	-4.383	1.17048009962045e-05	0.000316720282856926	0	0.1169	0.0066	0.0066	TRUE	NA
FBtr0087960	3737	515	561	2506	387	393	2137	706	739	1529	516	429	1009.38	1194	825	0.675	-0.567	-4.372	1.23061792315434e-05	0.000331448963352204	0.0043	0.0821	0.0106	0.0106	TRUE	NA
FBtr0082208	1125	675	560	693	302	345	643	925	738	423	402	377	584.79	769	401	0.526	-0.928	-4.358	1.31199414757016e-05	0.000352793140874491	0.0207	0.1349	0.0307	0.0307	TRUE	NA
FBtr0087306	3923	1658	1795	2829	1414	1516	2244	2273	2365	1726	1884	1656	2024.61	2294	1755	0.765	-0.387	-4.35	1.36147716855523e-05	0.000365001555988359	0.002	0.0456	0.0052	0.0052	TRUE	NA
FBtr0307374	83	19	22	0	0	0	47	26	29	0	0	0	17.09	34	0	0.005	-7.565	-4.349	1.36710219390291e-05	0.000365946587265009	0.0108	4.3039	1.1635	1.1635	TRUE	NA
FBtr0099990	10572	5485	4566	7224	3472	4121	6047	7520	6017	4407	4626	4500	5519.51	6528	4511	0.692	-0.531	-4.348	1.37533341480805e-05	0.000367585277399466	0.0096	0.0227	0.0106	0.0106	TRUE	NA
FBtr0089463	1310	490	540	883	397	443	749	672	712	539	529	484	614.01	711	517	0.727	-0.461	-4.342	1.41258294099493e-05	0.000376386396479781	0	0.1289	0.0064	0.0064	TRUE	NA
FBtr0070710	81	165	188	40	96	108	46	226	248	24	128	118	131.76	173	90	0.52	-0.942	-4.336	1.44790310205908e-05	0.000384621333178071	0	0.5663	0.0233	0.0233	TRUE	NA
FBtr0078811	714	95	209	112	41	57	408	130	275	68	55	62	166.54	271	62	0.239	-2.064	-4.332	1.47474790514789e-05	0.000390751936853205	0.1189	0.45	0.1526	0.1526	TRUE	NA
FBtr0089925	2482	778	777	1323	508	719	1420	1067	1024	807	677	785	963.21	1170	756	0.651	-0.619	-4.321	1.55171440184016e-05	0.000408461860520644	0.0077	0.0856	0.0136	0.0136	TRUE	NA
FBtr0078033	1994	1520	1472	1435	1106	1487	1140	2084	1940	875	1474	1624	1522.85	1721	1324	0.769	-0.378	-4.3	1.70857296475397e-05	0.000445046225467903	0.0016	0.0576	0.0049	0.0049	TRUE	NA
FBtr0321285	1208	481	415	777	259	306	691	659	547	474	345	334	508.42	632	384	0.604	-0.728	-4.292	1.76963901039373e-05	0.000458894782665494	0.0087	0.1537	0.0185	0.0185	TRUE	NA
FBtr0079667	3248	572	458	2003	245	330	1858	784	604	1222	326	360	859.03	1082	636	0.547	-0.87	-4.257	2.07637725054378e-05	0.000533671828436223	0.0205	0.0948	0.0282	0.0282	TRUE	NA
FBtr0085297	2937	1717	1922	2215	1529	1853	1680	2354	2533	1351	2037	2024	1996.44	2189	1804	0.822	-0.284	-4.236	2.27080196587745e-05	0.000579370352231047	5e-04	0.0461	0.0027	0.0027	TRUE	NA
FBtr0336620	116	64	59	33	21	32	66	88	78	20	28	35	52.48	77	28	0.352	-1.506	-4.23	2.33954506089485e-05	0.000596036728525639	0	1.4074	0.0669	0.0669	TRUE	NA
FBtr0333277	420	143	163	207	96	100	240	196	215	126	128	109	169.08	217	121	0.556	-0.846	-4.229	2.35246809699738e-05	0.000598454146836151	0	0.4433	0.0222	0.0222	TRUE	NA
FBtr0089951	578	192	18	8	4	0	331	263	24	5	5	0	104.63	206	3	0.017	-5.897	-4.226	2.38286150097119e-05	0.00060446290305657	1.3733	0.7107	1.2244	1.2244	TRUE	NA
FBtr0088435	199	81	91	91	41	42	114	111	120	56	55	46	83.47	115	52	0.453	-1.142	-4.222	2.41639047094205e-05	0.00061054338568882	0	0.8885	0.0386	0.0386	TRUE	NA
FBtr0330325	199	81	91	91	41	42	114	111	120	56	55	46	83.47	115	52	0.453	-1.142	-4.222	2.41639047094205e-05	0.00061054338568882	0	0.8885	0.0386	0.0386	TRUE	NA
FBtr0301504	2606	1026	802	993	529	685	1490	1407	1057	606	705	748	1002.11	1318	686	0.52	-0.943	-4.217	2.47679400785552e-05	0.000624610888290742	0.0311	0.0826	0.0349	0.0349	TRUE	NA
